2025-04-18T16:12:40.445 - INFO: 程序启动，开始系谱分析...
2025-04-18T16:12:40.451 - INFO: 尝试连接数据库: jdbc:mysql://localhost:3306/cow?useSSL=false&serverTimezone=UTC
2025-04-18T16:12:40.593 - INFO: 数据库连接成功。执行查询: SELECT `standard_id`, `sire_id`, `dam_id` FROM `cattle_info`
2025-04-18T16:12:40.630 - INFO: 成功从数据库表 cattle_info 加载了 4170 条有效记录。
2025-04-18T16:12:40.635 - INFO: 数据库资源已关闭。
2025-04-18T16:12:40.635 - INFO: 成功从数据库加载 4170 条个体记录。
2025-04-18T16:12:40.642 - INFO: 
开始计算近交系数:
2025-04-18T16:12:40.642 - INFO: 个体 ID: HOCHNF37XC0120231933, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233332, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233333, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220470, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120222689, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212860, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233327, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233328, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212861, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233329, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212864, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220489, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233323, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01211535, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220486, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212865, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220487, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233325, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212868, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220484, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233326, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220485, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01211539, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220482, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233320, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212869, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220483, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233321, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220480, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233322, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220481, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120222780, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233438, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212039, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233434, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233435, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233436, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233430, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233431, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01230701, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120221454, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213361, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212044, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213375, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233426, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212048, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233427, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212047, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233428, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213378, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233429, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233422, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233423, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233424, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233425, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233420, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233421, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120221448, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212042, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212041, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233419, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213343, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213341, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212012, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212015, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213347, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233416, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212014, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233417, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212017, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233418, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233411, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212019, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233412, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233413, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233410, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120222765, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233408, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212022, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233409, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212021, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213355, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212024, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212023, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233404, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233405, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212025, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233406, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212028, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213356, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233407, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213357, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233400, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233401, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233402, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120233403, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244008, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244009, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244002, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244003, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244006, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213351, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244004, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244005, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231699, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244010, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231694, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213329, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231693, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231692, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231691, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231698, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231697, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231696, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231695, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120221418, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244019, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120222746, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231690, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244013, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244017, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244018, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244016, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212000, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231689, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212002, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231688, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244020, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212004, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244021, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212005, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231683, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231682, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212007, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231681, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213338, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231680, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231687, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231685, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231684, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120222739, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244024, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244025, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244023, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244028, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244029, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244026, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231679, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01213300, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231678, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231677, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244031, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244030, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231672, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231671, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231670, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231676, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231675, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231673, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120222729, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244035, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244036, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244033, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244034, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244039, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244037, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244038, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231669, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231668, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244042, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244043, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244041, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231660, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231665, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244046, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244047, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244049, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231658, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231657, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244050, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221825, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231655, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244053, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221821, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244051, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244052, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231650, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231654, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231652, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244057, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244058, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221819, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221817, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244060, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220505, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231646, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220506, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231645, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220504, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220501, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244065, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01220502, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244062, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221831, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244063, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231643, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231642, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231641, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244069, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231636, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244071, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120231635, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212098, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244070, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221801, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244075, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244074, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01230762, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120220988, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212090, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244077, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212093, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244078, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212094, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221815, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221813, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244081, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221811, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01224073, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01224076, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01230755, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01230753, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244088, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221809, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221807, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01221805, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244093, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244094, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212079, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01212078, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244095, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244096, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244090, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC01224065, 近交系数 (F): 0.000000
2025-04-18T16:12:40.676 - INFO: 个体 ID: HOCHNF37XC0120244099, 近交系数 (F): 0.000000
